Date,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,,,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q3,"$1,474,233,944.00","$8,743,794,492.00","$1,406,365,188.00","$22,258,200,908.00","$130,872,657.00","$287,251,646.00","$34,300,718,836.00","$961,267,648.00","$8,515,019,152.00","$3,110,472,055.00","$20,555,814,706.00","$325,761,113.00","$832,384,162.00","$34,300,718,836.00","$512,966,296.00","$228,775,340.00","($1,704,106,867.00)","$1,702,386,202.00","($194,888,456.00)","($545,132,516.00)",- ,,15Q3,"$1,474,233,944.00","($961,267,648.00)","$512,966,296.00","$8,743,794,492.00","($8,515,019,152.00)","$228,775,340.00","$1,406,365,188.00","($3,110,472,055.00)","($1,704,106,867.00)","$22,258,200,908.00","($20,555,814,706.00)","$1,702,386,202.00","$130,872,657.00","($325,761,113.00)","($194,888,456.00)","$287,251,646.00","($832,384,162.00)","($545,132,516.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q4,"$8,673,668,026.00","$18,173,662,494.00","$2,503,998,310.00","$22,274,489,836.00","$239,749,133.00","$925,856,001.00","$52,791,423,799.00","$1,625,685,224.00","$10,202,049,375.00","$9,954,230,986.00","$24,123,693,126.00","$846,194,009.00","$6,039,571,080.00","$52,791,423,799.00","$7,047,982,803.00","$7,971,613,119.00","($7,450,232,676.00)","($1,849,203,291.00)","($606,444,876.00)","($5,113,715,079.00)",- ,,15Q4,"$8,673,668,026.00","($1,625,685,224.00)","$7,047,982,803.00","$18,173,662,494.00","($10,202,049,375.00)","$7,971,613,119.00","$2,503,998,310.00","($9,954,230,986.00)","($7,450,232,676.00)","$22,274,489,836.00","($24,123,693,126.00)","($1,849,203,291.00)","$239,749,133.00","($846,194,009.00)","($606,444,876.00)","$925,856,001.00","($6,039,571,080.00)","($5,113,715,079.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16Q1,"$3,029,252,356.00","$14,392,755,712.00","$1,463,734,656.00","$20,047,194,415.00","$249,808,295.00","$486,160,239.00","$39,668,905,674.00","$897,834,967.00","$7,980,030,740.00","$8,994,597,233.00","$21,023,989,188.00","$277,762,198.00","$494,691,347.00","$39,668,905,674.00","$2,131,417,389.00","$6,412,724,972.00","($7,530,862,577.00)","($976,794,773.00)","($27,953,903.00)","($8,531,108.00)",- ,,16Q1,"$3,029,252,356.00","($897,834,967.00)","$2,131,417,389.00","$14,392,755,712.00","($7,980,030,740.00)","$6,412,724,972.00","$1,463,734,656.00","($8,994,597,233.00)","($7,530,862,577.00)","$20,047,194,415.00","($21,023,989,188.00)","($976,794,773.00)","$249,808,295.00","($277,762,198.00)","($27,953,903.00)","$486,160,239.00","($494,691,347.00)","($8,531,108.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16Q2,"$3,062,800,220.00","$7,960,108,663.00","$1,377,889,195.00","$22,259,534,438.00","$311,182,994.00","$433,095,209.00","$35,404,610,718.00","$1,739,720,640.00","$7,317,577,524.00","$1,826,894,278.00","$23,590,867,483.00","$360,253,465.00","$569,297,329.00","$35,404,610,718.00","$1,323,079,580.00","$642,531,139.00","($449,005,083.00)","($1,331,333,044.00)","($49,070,471.00)","($136,202,120.00)",- ,,16Q2,"$3,062,800,220.00","($1,739,720,640.00)","$1,323,079,580.00","$7,960,108,663.00","($7,317,577,524.00)","$642,531,139.00","$1,377,889,195.00","($1,826,894,278.00)","($449,005,083.00)","$22,259,534,438.00","($23,590,867,483.00)","($1,331,333,044.00)","$311,182,994.00","($360,253,465.00)","($49,070,471.00)","$433,095,209.00","($569,297,329.00)","($136,202,120.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16Q3,"$1,593,539,725.00","$8,184,652,575.00","$1,103,448,010.00","$25,737,034,260.00","$322,707,833.00","$961,665,707.00","$37,903,048,110.00","$1,592,822,708.00","$10,677,559,570.00","$1,822,963,298.00","$22,840,210,769.00","$378,431,335.00","$591,060,430.00","$37,903,048,110.00","$717,017.00","($2,492,906,996.00)","($719,515,288.00)","$2,896,823,491.00","($55,723,502.00)","$370,605,278.00",- ,,16Q3,"$1,593,539,725.00","($1,592,822,708.00)","$717,017.00","$8,184,652,575.00","($10,677,559,570.00)","($2,492,906,996.00)","$1,103,448,010.00","($1,822,963,298.00)","($719,515,288.00)","$25,737,034,260.00","($22,840,210,769.00)","$2,896,823,491.00","$322,707,833.00","($378,431,335.00)","($55,723,502.00)","$961,665,707.00","($591,060,430.00)","$370,605,278.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16Q4,"$3,535,355,522.00","$9,750,669,401.00","$4,840,128,205.00","$27,442,123,710.00","$202,338,520.00","$1,016,365,718.00","$46,786,981,076.00","$1,597,129,094.00","$14,197,069,772.00","$6,317,358,583.00","$23,145,508,796.00","$834,464,082.00","$695,450,749.00","$46,786,981,076.00","$1,938,226,428.00","($4,446,400,371.00)","($1,477,230,378.00)","$4,296,614,914.00","($632,125,562.00)","$320,914,969.00",- ,,16Q4,"$3,535,355,522.00","($1,597,129,094.00)","$1,938,226,428.00","$9,750,669,401.00","($14,197,069,772.00)","($4,446,400,371.00)","$4,840,128,205.00","($6,317,358,583.00)","($1,477,230,378.00)","$27,442,123,710.00","($23,145,508,796.00)","$4,296,614,914.00","$202,338,520.00","($834,464,082.00)","($632,125,562.00)","$1,016,365,718.00","($695,450,749.00)","$320,914,969.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Q1,"$2,102,072,750.00","$4,971,753,960.00","$1,317,299,746.00","$18,928,084,103.00","$211,397,550.00","$489,886,360.00","$28,020,494,468.00","$831,723,685.00","$7,536,960,791.00","$1,959,996,358.00","$16,875,672,947.00","$306,165,120.00","$509,975,568.00","$28,020,494,468.00","$1,270,349,065.00","($2,565,206,831.00)","($642,696,612.00)","$2,052,411,156.00","($94,767,570.00)","($20,089,208.00)",- ,,17Q1,"$2,102,072,750.00","($831,723,685.00)","$1,270,349,065.00","$4,971,753,960.00","($7,536,960,791.00)","($2,565,206,831.00)","$1,317,299,746.00","($1,959,996,358.00)","($642,696,612.00)","$18,928,084,103.00","($16,875,672,947.00)","$2,052,411,156.00","$211,397,550.00","($306,165,120.00)","($94,767,570.00)","$489,886,360.00","($509,975,568.00)","($20,089,208.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Q2,"$2,597,947,235.00","$10,284,876,770.00","$1,464,603,404.00","$21,678,409,895.00","$275,870,998.00","$669,826,869.00","$36,971,535,170.00","$4,487,592,164.00","$10,331,833,766.00","$1,286,240,029.00","$20,112,951,084.00","$385,238,693.00","$367,679,435.00","$36,971,535,170.00","($1,889,644,929.00)","($46,956,996.00)","$178,363,374.00","$1,565,458,811.00","($109,367,694.00)","$302,147,434.00",- ,,17Q2,"$2,597,947,235.00","($4,487,592,164.00)","($1,889,644,929.00)","$10,284,876,770.00","($10,331,833,766.00)","($46,956,996.00)","$1,464,603,404.00","($1,286,240,029.00)","$178,363,374.00","$21,678,409,895.00","($20,112,951,084.00)","$1,565,458,811.00","$275,870,998.00","($385,238,693.00)","($109,367,694.00)","$669,826,869.00","($367,679,435.00)","$302,147,434.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Q3,"$5,306,240,574.00","$8,012,582,061.00","$2,221,417,445.00","$25,788,359,020.00","$328,832,360.00","$650,831,381.00","$42,308,262,841.00","$1,398,567,130.00","$11,256,555,019.00","$4,258,426,419.00","$24,635,452,126.00","$491,658,601.00","$267,603,546.00","$42,308,262,841.00","$3,907,673,444.00","($3,243,972,958.00)","($2,037,008,974.00)","$1,152,906,894.00","($162,826,241.00)","$383,227,835.00",- ,,17Q3,"$5,306,240,574.00","($1,398,567,130.00)","$3,907,673,444.00","$8,012,582,061.00","($11,256,555,019.00)","($3,243,972,958.00)","$2,221,417,445.00","($4,258,426,419.00)","($2,037,008,974.00)","$25,788,359,020.00","($24,635,452,126.00)","$1,152,906,894.00","$328,832,360.00","($491,658,601.00)","($162,826,241.00)","$650,831,381.00","($267,603,546.00)","$383,227,835.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Q4,"$3,112,139,228.00","$12,272,186,390.00","$2,095,374,537.00","$27,316,540,743.00","$919,165,881.00","$899,326,350.00","$46,614,733,129.00","$1,171,656,500.00","$15,070,890,597.00","$1,156,298,000.00","$28,229,798,249.00","$328,040,728.00","$658,049,054.00","$46,614,733,129.00","$1,940,482,728.00","($2,798,704,207.00)","$939,076,537.00","($913,257,507.00)","$591,125,153.00","$241,277,296.00",- ,,17Q4,"$3,112,139,228.00","($1,171,656,500.00)","$1,940,482,728.00","$12,272,186,390.00","($15,070,890,597.00)","($2,798,704,207.00)","$2,095,374,537.00","($1,156,298,000.00)","$939,076,537.00","$27,316,540,743.00","($28,229,798,249.00)","($913,257,507.00)","$919,165,881.00","($328,040,728.00)","$591,125,153.00","$899,326,350.00","($658,049,054.00)","$241,277,296.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18Q1,"$2,611,268,347.00","$6,796,478,085.00","$1,206,756,361.00","$24,080,709,212.00","$363,823,388.00","$667,624,841.00","$35,726,660,234.00","$1,288,640,210.00","$7,606,055,598.00","$1,228,353,367.00","$25,142,689,950.00","$171,420,100.00","$289,501,008.00","$35,726,660,234.00","$1,322,628,137.00","($809,577,513.00)","($21,597,006.00)","($1,061,980,738.00)","$192,403,288.00","$378,123,833.00",- ,,18Q1,"$2,611,268,347.00","($1,288,640,210.00)","$1,322,628,137.00","$6,796,478,085.00","($7,606,055,598.00)","($809,577,513.00)","$1,206,756,361.00","($1,228,353,367.00)","($21,597,006.00)","$24,080,709,212.00","($25,142,689,950.00)","($1,061,980,738.00)","$363,823,388.00","($171,420,100.00)","$192,403,288.00","$667,624,841.00","($289,501,008.00)","$378,123,833.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18Q2,"$2,895,652,713.00","$8,770,344,956.00","$983,937,454.00","$22,997,264,934.00","$211,036,019.00","$692,072,391.00","$36,550,308,466.00","$1,651,062,809.00","$8,758,313,283.00","$1,525,474,834.00","$24,240,157,619.00","$231,773,491.00","$143,526,430.00","$36,550,308,466.00","$1,244,589,904.00","$12,031,673.00","($541,537,381.00)","($1,242,892,685.00)","($20,737,472.00)","$548,545,961.00",- ,,18Q2,"$2,895,652,713.00","($1,651,062,809.00)","$1,244,589,904.00","$8,770,344,956.00","($8,758,313,283.00)","$12,031,673.00","$983,937,454.00","($1,525,474,834.00)","($541,537,381.00)","$22,997,264,934.00","($24,240,157,619.00)","($1,242,892,685.00)","$211,036,019.00","($231,773,491.00)","($20,737,472.00)","$692,072,391.00","($143,526,430.00)","$548,545,961.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18Q3,"$2,967,581,809.00","$9,983,434,415.00","$2,184,209,022.00","$32,819,844,079.00","$273,946,867.00","$1,190,688,140.00","$49,419,704,333.00","$3,034,066,028.00","$12,071,636,734.00","$6,335,870,139.00","$27,237,889,548.00","$336,705,148.00","$403,536,735.00","$49,419,704,333.00","($66,484,220.00)","($2,088,202,319.00)","($4,151,661,117.00)","$5,581,954,531.00","($62,758,281.00)","$787,151,405.00",- ,,18Q3,"$2,967,581,809.00","($3,034,066,028.00)","($66,484,220.00)","$9,983,434,415.00","($12,071,636,734.00)","($2,088,202,319.00)","$2,184,209,022.00","($6,335,870,139.00)","($4,151,661,117.00)","$32,819,844,079.00","($27,237,889,548.00)","$5,581,954,531.00","$273,946,867.00","($336,705,148.00)","($62,758,281.00)","$1,190,688,140.00","($403,536,735.00)","$787,151,405.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18Q4,"$6,283,887,564.00","$12,415,840,144.00","$778,969,989.00","$29,360,510,050.00","$515,911,915.00","$1,560,049,412.00","$50,915,169,075.00","$2,336,099,001.00","$10,108,997,442.00","$6,581,495,302.00","$30,317,364,988.00","$724,125,886.00","$847,086,456.00","$50,915,169,075.00","$3,947,788,564.00","$2,306,842,703.00","($5,802,525,313.00)","($956,854,938.00)","($208,213,971.00)","$712,962,956.00",- ,,18Q4,"$6,283,887,564.00","($2,336,099,001.00)","$3,947,788,564.00","$12,415,840,144.00","($10,108,997,442.00)","$2,306,842,703.00","$778,969,989.00","($6,581,495,302.00)","($5,802,525,313.00)","$29,360,510,050.00","($30,317,364,988.00)","($956,854,938.00)","$515,911,915.00","($724,125,886.00)","($208,213,971.00)","$1,560,049,412.00","($847,086,456.00)","$712,962,956.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Investor Composition,,,,,,,Last Updated: 11/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Graphs referenced to annual data. Quarterly data show starting on line 33, entity level transactions are included in volume stats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annual Data,,,,,,,,,,,,,,,,,,,,,,,Annual Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hotel - International,Hotel - Institutional / Fund,Hotel - Public / REITs,Hotel - Private,Hotel - Other,Hotel - Undisclosed,Hotel - Grand Total,Hotel - International,Hotel - Institutional / Fund ,Hotel - Public / REITs ,Hotel - Private,Hotel - Other,Hotel - Undisclosed,Hotel - Grand Total,Hotel - International,Hotel - Institutional / Fund,Hotel - Public / REITs,Hotel - Private,Hotel - Other,Hotel - Undisclosed,, - ,-2001,2662245468.5787 - Acquisitions,-5534102705.8113 - Dispositions,-2871857237.2326 - Net Acquisition,12457680297.6951 - Acquisitions,-12632138973.9175 - Dispositions,-174458676.222402 - Net Acquisition,10200535470.9362 - Acquisitions,-9514696845.678 - Dispositions,685838625.258199 - Net Acquisition,11140128913.5609 - Acquisitions,-8495087398.2713 - Dispositions,2645041515.2896 - Net Acquisition,2924342368.8056 - Acquisitions,-2156831256.2251 - Dispositions,767511112.5805 - Net Acquisition,774583757.6668 - Acquisitions,-1826659097.3401 - Dispositions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acquisition by Sector,,,,,,,Disposition by Sector,,,,,,,Net Acquisition by Sector,,,,,,,,,International,,,Institutional / Fund,,,Public / REITs,,,Private,,,Other,,,Undisclosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund ,Public / REITs ,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,,,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"$1,029,714,000.00","$10,823,411,540.00","$5,884,631,988.00","$12,619,893,992.00","$337,546,925.00","$753,903,647.00","$31,449,102,092.00","$3,494,465,092.00","$5,353,680,065.00","$10,089,051,835.00","$10,568,231,534.00","$245,023,100.00","$1,698,650,466.00","$31,449,102,092.00","($2,464,751,092.00)","$5,469,731,475.00","($4,204,419,847.00)","$2,051,662,458.00","$92,523,825.00","($944,746,819.00)",- ,,2005,"$1,029,714,000.00","($3,494,465,092.00)","($2,464,751,092.00)","$10,823,411,540.00","($5,353,680,065.00)","$5,469,731,475.00","$5,884,631,988.00","($10,089,051,835.00)","($4,204,419,847.00)","$12,619,893,992.00","($10,568,231,534.00)","$2,051,662,458.00","$337,546,925.00","($245,023,100.00)","$92,523,825.00","$753,903,647.00","($1,698,650,466.00)","($944,746,819.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
